Item Number	Item Name	Buy	Sell	Inventory	Asset Acct	Income Acct	Expense/COS Acct	Item Picture	Description	Use Desc. On Sale	Custom List 1	Custom List 2	Custom List 3	Custom Field 1	Custom Field 2	Custom Field 3	Primary Vendor	Vendor Item Number	Tax When Bought	Buy Unit Measure	# Items/Buy Unit	Reorder Quantity	Minimum Level	Selling Price	Sell Unit Measure	Tax When Sold	# Items/Sell Unit	Quantity Break 1	Quantity Break 2	Quantity Break 3	Quantity Break 4	Quantity Break 5	Price Level A, Qty Break 1	Price Level B, Qty Break 1	Price Level C, Qty Break 1	Price Level D, Qty Break 1	Price Level E, Qty Break 1	Price Level F, Qty Break 1	Price Level A, Qty Break 2	Price Level B, Qty Break 2	Price Level C, Qty Break 2	Price Level D, Qty Break 2	Price Level E, Qty Break 2	Price Level F, Qty Break 2	Price Level A, Qty Break 3	Price Level B, Qty Break 3	Price Level C, Qty Break 3	Price Level D, Qty Break 3	Price Level E, Qty Break 3	Price Level F, Qty Break 3	Price Level A, Qty Break 4	Price Level B, Qty Break 4	Price Level C, Qty Break 4	Price Level D, Qty Break 4	Price Level E, Qty Break 4	Price Level F, Qty Break 4	Price Level A, Qty Break 5	Price Level B, Qty Break 5	Price Level C, Qty Break 5	Price Level D, Qty Break 5	Price Level E, Qty Break 5	Price Level F, Qty Break 5	Inactive Item	Standard Cost	Default Ship/Sell Location	Default Recvd/Auto Location	Brand	Weight	Unit of Weight	Web Description	Sold in Web Store	Web Store Price	Item Record ID	Track Serial Number	Warranty Applies when Sold	Warranty Period	Unit of Warranty Period	Kit Item
Gel L129/C	LEE 129 HEAVY FROST Cut		S			45250		Gel L129.jpg																$9.00	Roll	T	1	0	0	0	0	0	9	8.5	8.5	8.5	8.5	8.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N				Lee	0.5	Pound		N	8.50	5797	N	N	0	days	
Gel L129/R	LEE 129 HEAVY FROST ROLL	B	S			45250	55250	Gel L129.jpg									Lee Filters	129/1		Roll	1	0		$120.00	Roll	T	1	0	0	0	0	0	120	105	105	105	105	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$78.00			Lee	3	Pound		N	105.00	5044	N	N	0	days	
Gel L132/S (X)	(X) Lee 132 Medium Blue Sheet	B	S			45250	55250	Gel L132.jpg									Lee Filters	132s		Sheet	1	1		$9.00	Sheet	T	1	0	0	0	0	0	9	8.5	8.5	8.5	8.5	8.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$3.75			Lee	2	Ounce	Deep moonlight. Great for colour mixing.	N	8.50	4830	N	N	0	days	
Gel L132/S Inv	Lee 132 Medium Blue Sheet	B	S	I	15105	45250	55250	Gel L132.jpg									Lee Filters	132S		Sheet	1	4	2	$9.00	Sheet	T	1	0	0	0	0	0	9	9	9	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$3.75			Lee	2	Ounce	Deep moonlight. Great for colour mixing.	N	9.00	11277	N	N	0	days	
Gel L135/S (X)	(X) Lee 135 Deep Golden Amber	B	S			45250	55250	Gel L135.jpg									Lee Filters	135s		Sheet	1	0		$9.00	Sheet	T	1	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$3.75			Lee	2	Ounce	A great fire effect.	N	9.00	4900	N	N	0	days	
Gel L135/S Inv	Lee 135 Deep Golden Amber Sheet	B	S	I	15105	45250	55250	Gel L135.jpg									Lee Filters	135S		Sheet	1	4	2	$9.00	Sheet	T	1	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$4.00			Lee	2	Ounce	A great fire effect.	N	9.00	11278	N	N	0	days	
Gel L138/S	Lee 138 Pale Green Gel	B	S			45250	55250	Gel L138.jpg									Lee Filters	138s		Sheet	1	0		$9.00	Sheet	T	1	0	0	0	0	0	9	8.5	8.5	8.5	8.5	8.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$3.75			Lee	2	Ounce	Good with gobos for wooded scenes.	N	8.50	4329	N	N	0	days	
Gel L139/R	Lee 139 Primary Green	B	S			45250	55250	Gel L139.jpg									Lee Filters	139/1R		Roll	1	1		$120.00	Roll	T	1	0	0	0	0	0	120	105	105	105	105	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$78.00			Lee	3	Pound	Good for set lighting and cyclorama lighting.	N	105.00	4829	N	N	0	days	
Gel L139/S Inv	Lee 139 Primary Green	B	S	I	15105	45250	55250	Gel L139.jpg									Lee Filters	139S		Sheet	1	4	2	$9.00	Sheet	T	1	0	0	0	0	0	9	9	9	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$3.75			Lee	2	Ounce	Good for set lighting and cyclorama lighting.	N	9.00	4413	N	N	0	days	
Gel L141/S	Lee 141 Bright Blue	B	S			45250	55250	Gel L141.jpg									Lee Filters	141s		Sheet	1	0		$9.00	Sheet	T	1	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$3.75			Lee	2	Ounce	Very dramatic when used as moonlight.	N	9.00	4899	N	N	0	days	
Gel L147/S (X)	(X) Lee 147 Apricot	B	S			45250	55250	Gel L147.jpg									Lee Filters	147s		Sheet	1	0		$9.00	Sheet	T	1	0	0	0	0	0	9	8.5	8.5	8.5	8.5	8.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$3.75			Lee	2	Ounce	Good for sunrise, sunset and lamplight effects.	N	8.50	4898	N	N	0	days	
Gel L147/S Inv	Lee 147 Apricot Sheet	B	S	I	15105	45250	55250	Gel L147.jpg									Lee Filters	147S		Sheet	1	4	2	$9.00	Sheet	T	1	0	0	0	0	0	9	9	9	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$4.00			Lee	2	Ounce		N	9.00	11285	N	N	0	days	
Gel L156/S Inv	Lee 156 Chocolate Sheet	B	S	I	15105	45250	55250	Gel L156.jpg									Lee Filters	156S		Sheet	1	4	2	$9.00	Sheet	T	1	0	0	0	0	0	9	9	9	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$3.88			Lee	2	Ounce	Warms light and reduces the intensity.	N	9.00	4421	N	N	0	days	
Gel L162/S Inv	Lee 162 Bastard Amber	B	S	I	15105	45250	55250	Gel L162.jpg									Lee Filters	162S		Sheet	1	4	2	$9.00	Sheet	T	1	0	0	0	0	0	9	9	9	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$4.00			Lee	2	Ounce	A warm white / warm wash. Good lamplight effect.	N	9.00	4422	N	N	0	days	
Gel L164/S	Lee 164 Flame Red	B	S			45250	55250	Gel L164.jpg									Lee Filters	164s		Sheet	1	0		$9.00	Sheet	T	1	0	0	0	0	0	9	8.5	8.5	8.5	8.5	8.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$3.75			Lee	2	Ounce	Great for fire effects.	N	8.50	4411	N	N	0	days	
Gel L180/S Inv	Lee 180 Dark Lavender	B	S	I	15105	45250	55250	Gel L180.jpg									Lee Filters	180S		Sheet	1	4	2	$9.00	Sheet	T	1	0	0	0	0	0	9	9	9	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$3.75			Lee	2	Ounce	A pleasing effect for theatrical lighting and backlighting.	N	9.00	4897	N	N	0	days	
Gel L182/S	Lee 182 Light Red Sheet	B	S			45250	55250	Gel L182.jpg									Lee Filters	182/S		Sheet	1	0		$9.00	Sheet	T	1	0	0	0	0	0	9	8.5	8.5	8.5	8.5	8.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$0.00			Lee	2	Ounce	Good for theatre and television effect lighting as well as cycloramas.	N	8.50	4423	N	N	0	days	
Gel L186/S (X)	(X) Lee 186 Cosmetic Silver Rose / Sheet	B	S			45250	55250	Gel L186.jpg									Lee Filters	186/S		Each	1	0		$9.00	Each	T	1	0	0	0	0	0	9	9	9	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$4.00				0	Pound		N	9.00	7494	N	N	0	days	
Gel L186/S Inv	Lee 186 Cosmetic Silver Rose Sheet	B	S	I	15105	45250	55250	Gel L186.jpg									Lee Filters	186S		Sheet	1	4	2	$9.00	Sheet	T	1	0	0	0	0	0	9	9	9	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$4.00			Lee	2	Ounce		N	9.00	11290	N	N	0	days	
Gel L188/S	Lee 188 Cosmetic Highlight Sh	B	S			45250	55250	Gel L188.jpg	Lee 188 Cosmetic Highlight, Sheet	X							Lee Filters	188/S		Sheet	1	0		$9.00	Sheet	T	1	0	0	0	0	0	9	8.5	8.5	8.5	8.5	8.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$3.75			Lee	2	Ounce		N	8.50	5294	N	N	0	days	
Gel L190/S (X)	(X) Lee 190 Cosmetic Emerald	B	S			45250	55250	Gel L190.jpg									Lee Filters	190s		Sheet	1	0		$9.00	Sheet	T	1	0	0	0	0	0	9	8.5	8.5	8.5	8.5	8.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$3.75			Lee	2	Ounce		N	8.50	4896	N	N	0	days	
Gel L190/S Inv	Lee 190 Cosmetic Emerald Sheet	B	S	I	15105	45250	55250	Gel L190.jpg									Lee Filters	190S		Sheet	1	4	2	$9.00	Sheet	T	1	0	0	0	0	0	9	9	9	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$3.75			Lee	2	Ounce		N	9.00	11280	N	N	0	days	
Gel L200/C	Lee 200 DBL CTB Cut		S			45250		Gel L200.jpg																$9.00	Foot	T	1	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N				Lee	0.5	Pound	Converts tungsten (3200K) to daylight (26000K) .	N	9.00	5798	N	N	0	days	
Gel L200/R	Lee 200 Double CTB Roll	B	S			45250	55250	Gel L200.jpg									Lee Filters	200/1R		Roll	1	1		$120.00	Roll	T	1	0	0	0	0	0	120	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$85.00			Lee	3	Pound	Converts tungsten (3200K) to daylight (26000K) .	N	0.00	4824	N	N	0	days	
Gel L201/C                                 (X)	Lee 201 Full CTB Cut, 48" by the foot		S			45199																		$9.00	Foot	T	1	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y				Lee	0.5	Pound		N	9.00	5799	N	N	0	days	
Gel L201/C Inv	Lee 201 Full CTB, Cut to Order		S	I	15105	45250	55250	Gel L201.jpg															0	$9.00	Foot	T	1	0	0	0	0	0	9	9	9	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N					0	Pound	Converts tungsten (3200K) to photographic daylight (5700K).	N	9.00	7717	N	N	0	days	
Gel L201/R                                 (X)	Lee 201 Full CTB Roll	B	S			45199	55199	Gel L201.jpg									Lee Filters	201/1		Roll	1	0		$120.00	Roll	T	1	0	0	0	0	0	120	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$82.00			Lee	3	Pound		N	120.00	4367	N	N	0	days	
Gel L201/R Inv	Lee 201 Full CTB, 1" Core Roll	B	S	I	15105	45250	55250	Gel L201.jpg									Lee Filters	201/1		Roll	1	4	2	$120.00	Roll	T	1	0	0	0	0	0	120	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$85.00			Lee	3	Pound	Converts tungsten (3200K) to photographic daylight (5700K).	N	120.00	7716	N	N	0	days	
Gel L201/S	Lee 201 Full CTB Sheet	B	S			45250	55250	Gel L201.jpg									Lee Filters			Each	1	0		$9.00	Each	T	1	0	0	0	0	0	9	8.5	8.5	8.5	8.5	8.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$0.00				0	Pound	Converts tungsten (3200K) to photographic daylight (5700K).	N	8.50	6528	N	N	0	days	
Gel L202/C                                 (X)	Lee 202 1/2 CTB Cut		S			41105																		$9.00	Foot	T	1	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y					0	Pound		N	9.00	6330	N	N	0	days	
Gel L202/C Inv	Lee 202 1/2 CTB, Cut to Order		S	I	15105	45250	55250	Gel L202.jpg															0	$9.00	Foot	T	1	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N				Lee	0	Pound	Converts tungsten (3200K) to daylight (4300K).	N	9.00	7723	N	N	0	days	
Gel L202/R                                 (X)	Lee 202 1/2 CTB Roll	B	S			45199	55199	Gel L202.jpg									Lee Filters	202/1R		Roll	1	0		$120.00	Roll	T	1	0	0	0	0	0	120	120	120	120	120	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$85.00			Lee	3	Pound		N	120.00	3894	N	N	0	days	
Gel L202/R Inv	Lee 202 1/2 CTB, 1" Core Roll	B	S	I	15105	45250	55250	Gel L202.jpg									Lee Filters	202/1		Roll	1	4	2	$120.00	Roll	T	1	0	0	0	0	0	120	120	120	120	120	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$85.00			Lee	3	Pound	Converts tungsten (3200K) to daylight (4300K).	N	120.00	7722	N	N	0	days	
Gel L202/S	Lee 202 1/2 CTB Sheet	B	S			45250	55250	Gel L202.jpg									Lee Filters			Sheet	1	0		$9.00	Sheet	T	1	0	0	0	0	0	9	8.5	8.5	8.5	8.5	8.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$0.00			Lee	0.125	Pound	Converts tungsten (3200K) to daylight (4300K).	N	8.50	5596	N	N	0	days	
Gel L203/C                                 (X)	Lee 203 1/4 CTB Cut		S			45199																		$9.00	Foot	T	1	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y				Lee	0.5	Pound		N	9.00	5800	N	N	0	days	
Gel L203/C Inv	Lee 203 1/4 CTB Cut to Order		S	I	15105	45250	55250	Gel L203.jpg															0	$9.00	Foot	T	1	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N				Lee	0.5	Pound	Converts tungsten (3200K) to daylight (3600K).	N	9.00	7729	N	N	0	days	
Gel L203/R                                 (X)	Lee 203 1/4 CTB ROLL	B	S			45199	55199	Gel L203.jpg									Lee Filters	203/1		Roll	1	0		$120.00	Roll	T	1	0	0	0	0	0	120	120	120	120	120	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$85.00			Lee	3	Pound		N	120.00	4368	N	N	0	days	
Gel L203/R Inv	Lee 203 1/4 CTB 1" Core Roll	B	S	I	15105	45250	55250	Gel L203.jpg									Lee Filters	203/1		Roll	1	4	2	$120.00	Roll	T	1	0	0	0	0	0	120	120	120	120	120	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$85.00			Lee	3	Pound	Converts tungsten (3200K) to daylight (3600K).	N	120.00	7728	N	N	0	days	
Gel L204/C	Lee 204 Full CTO Cut		S			45199																		$9.00	Foot	T	1	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y				Lee	0.5	Pound		N	9.00	5801	N	N	0	days	
Gel L204/C Inv	Lee 204 Full CTO Cut		S	I	15105	45250	55250	Gel L204.jpg															1	$9.00	Foot	T	1	0	0	0	0	0	9	9	9	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N					0	Pound	Converts daylight (6500K) to tungsten light (3200K).	N	9.00	7658	N	N	0	days	
Gel L204/R	Lee 204 Full CTO Roll	B	S			45199	55199	Gel L204.jpg									Lee Filters	204/1		Roll	1	0		$120.00	Roll	T	1	0	0	0	0	0	120	120	120	120	120	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$85.00			Lee	3	Pound		N	120.00	3892	N	N	0	days	
Gel L204/R Inv	LEE 204 Full CTO 1" Core Roll	B	S	I	15105	45250	55250	Gel L204.jpg									Lee Filters	204/1		Roll	1	4	2	$120.00	Roll	T	1	0	0	0	0	0	120	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$85.00			Lee	3	Pound	Converts daylight (6500K) to tungsten light (3200K).	N	120.00	7569	N	N	0	days	
Gel L204/S (X)	(X) Lee 204 Full CTO Sheet	B	S			45250	55250	Gel L204.jpg									Lee Filters	204/S		Each	1	0		$9.00	Each	T	1	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$0.00				0	Pound	Converts daylight (6500K) to tungsten light (3200K).	N	9.00	6527	N	N	0	days	
Gel L204/S Inv	Lee 204 Full CTO Sheet	B	S	I	15105	45250	55250	Gel L204.jpg									Lee Filters	204S		Each	1	4	2	$9.00	Each	T	1	0	0	0	0	0	9	9	9	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$4.00			Lee	2	Ounce		N	9.00	11284	N	N	0	days	
Gel L205/C                                 (X)	Lee 205 1/2 CTO Cut		S			45199																		$9.00	Foot	T	1	0	0	0	0	0	9	9	9	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y				Lee	0.5	Pound		N	9.00	5802	N	N	0	days	
Gel L205/C Inv	Lee 205 1/2 CTO Cut to Order		S	I	15105	45250	55250	Gel L205.jpg															0	$9.00	Foot	T	1	0	0	0	0	0	9	9	9	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N				Lee	0.5	Pound	Converts daylight (6500K) to tungsten light (3800K).	N	9.00	7736	N	N	0	days	
Gel L205/R                                 (X)	Lee 205 1/2 CTO Roll	B	S			45199	55199	Gel L205.jpg									Lee Filters	205/1		Roll	1	0		$120.00	Roll	T	1	0	0	0	0	0	120	120	120	120	120	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$85.00			Lee	3	Pound		N	120.00	3893	N	N	0	days	
Gel L205/R Inv	Lee 205 1/2 CTO 1" Core Roll	B	S	I	15105	45250	55250	Gel L205.jpg									Lee Filters	205/1		Roll	1	4	2	$120.00	Roll	T	1	0	0	0	0	0	120	120	120	120	120	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$85.00			Lee	3	Pound	Converts daylight (6500K) to tungsten light (3800K).	N	120.00	7735	N	N	0	days	
Gel L205/S Inv	Lee 205 1/2 CTO Sheet	B	S	I	15105	45250	55250	Gel L205.jpg									Lee Filters	205S		Each	1	4	2	$9.00	Each	T	1	0	0	0	0	0	9	9	9	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$4.00			Lee	2	Ounce	Converts daylight (6500K) to tungsten light (3800K).	N	9.00	6529	N	N	0	days	
Gel L206/C                                 (X)	Lee 206 1/4 CTO Cut		S			45199																		$9.00	Foot	T	1	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y				Lee	0.5	Pound		N	9.00	5803	N	N	0	days	
Gel L206/C Inv	Lee 206 1/4 CTO, Cut to Order		S	I	15105	45250	55250	Gel L206.jpg															0	$9.00	Foot	T	1	0	0	0	0	0	9	9	9	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N				Lee	0	Pound	Converts daylight (6500K) to tungsten light (4600K).	N	9.00	7719	N	N	0	days	
Gel L206/R                                 (X)	Lee 206 1/4 CTO ROLL	B	S			45199	55199	Gel L206.jpg									Lee Filters	206/1		Roll	1	0		$120.00	Roll	T	1	0	0	0	0	0	120	120	120	120	120	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$85.00			Lee	3	Pound		N	120.00	1448	N	N	0	days	
Gel L206/R Inv	Lee 206 1/4 CTO, 1" Core Roll	B	S	I	15105	45250	55250	Gel L206.jpg									Lee Filters	206/1		Roll	1	4	2	$120.00	Roll	T	1	0	0	0	0	0	120	120	120	120	120	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$85.00			Lee	3	Pound	Converts daylight (6500K) to tungsten light (4600K).	N	120.00	7718	N	N	0	days	
Gel L209/A                                 (X)	Lee 209 Neutral Den .3 4x8	B	S			45199	55199										Essanay Studio and Lighting Co.	209A		Each	1	2		$260.00	Each	T	1	0	0	0	0	0	260	260	260	260	260	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$195.00			Lee	0	Pound		N	260.00	5198	N	N	0	days	
Gel L209/C                                 (X)	Lee 209 Neutral Den .3 Cut		S			45199																		$9.00	Foot	T	1	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y				Lee	0.5	Pound		N	9.00	5804	N	N	0	days	
Gel L209/C Inv	Lee 209 Neutral Density .3 Cut to Order		S	I	15105	45250	55250	Gel L209.jpg															1	$9.00	Foot	T	1	0	0	0	0	0	9	9	9	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N					0	Pound		N	9.00	7780	N	N	0	days	
Gel L209/R                                 (X)	Lee 209 Neutral Den .3 Roll	B	S			45199	55199	Gel L209.jpg	Lee 209 Neutral Density .3 Roll	X							Lee Filters	209/1		Roll	1	0		$120.00	Roll	T	1	0	0	0	0	0	120	120	120	120	120	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$85.00			Lee	3	Pound		N	120.00	2533	N	N	0	days	
Gel L209/R Inv	Lee 209 Neutral Density .3 1" Core Roll	B	S	I	15105	45250	55250	Gel L209.jpg									Lee Filters	209/1		Roll	1	4	2	$120.00	Roll	T	1	0	0	0	0	0	120	120	120	120	120	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$85.00				0	Pound		N	120.00	7779	N	N	0	days	
Gel L210/A                                 (X)	Lee 210 Neutral Den .6 4x8	B	S			45199	55199										Essanay Studio and Lighting Co.	209A		Each	1	2		$260.00	Each	T	1	0	0	0	0	0	260	260	260	260	260	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$195.00			Lee	0	Pound		N	260.00	5199	N	N	0	days	
Gel L210/C                                 (X)	Lee 210 Neutral Density .6 Cut		S			45199																		$9.00	Foot	T	1	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y				Lee	0.5	Pound		N	9.00	5805	N	N	0	days	
Gel L210/C Inv	Lee 210 Neutral Density .6 Cut		S	I	15105	45250	55250	Gel L210.jpg															2	$9.00	Foot	T	1	0	0	0	0	0	9	9	9	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N					0	Pound		N	9.00	7695	N	N	0	days	
Gel L210/R                                 (X)	Lee 210 Neutral Den .6 Roll	B	S			45199	55199	Gel L210.jpg	Lee 210 Neutral Density .6 Roll	X							Lee Filters	210/1		Roll	1	0		$120.00	Roll	T	1	0	0	0	0	0	120	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$85.00			Lee	3	Pound		N	0.00	2534	N	N	0	days	
Gel L210/R Inv	Lee 210 Neutral Density .6 1" Core Roll (N6)	B	S	I	15105	45250	55250	Gel L210.jpg									Lee Filters	210/1		Each	1	4	2	$120.00	Each	T	1	0	0	0	0	0	120	120	120	120	120	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$85.00			Lee	3	Pound		N	120.00	7694	N	N	0	days	
Gel L210/W	Lee 210 Neutral Density .6 Wide Roll (N6)	B	S	I	15105	45250	55250	Gel L210.jpg									Lee Filters	210W		Each	1	0	0	$120.00	Each	T	1	0	0	0	0	0	120	120	120	120	120	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$85.00			Lee	0	Pound		N	120.00	11149	N	N	0	days	
Gel L211/C	Lee 211 Neutral Den .9 Cut		S			45199			Lee 211 Neutral Den .9 Cut (N9)	X														$9.00	Foot	T	1	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y				Lee	0.5	Pound		N	9.00	5806	N	N	0	days	
Gel L211/C Inv	Lee 211 Neutral Den .9 Cut		S	I	15105	45250	55250	Gel L211.jpg															1	$9.00	Foot	T	1	0	0	0	0	0	9	9	9	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N					0	Pound		N	9.00	7659	N	N	0	days	
Gel L211/R	Lee 211 (N9) Neutral Den .9 Roll	B	S			45199	55199	Gel L211.jpg	Lee 211 Neutral Density .9 Roll (N9) 	X							Lee Filters	211/1		Roll	1	0		$120.00	Roll	T	1	0	0	0	0	0	120	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$85.00			Lee	3	Pound		N	0.00	3012	N	N	0	days	
Gel L211/R Inv	Lee 211 Neutral Density .9 1" Core Roll (N9)	B	S	I	15105	45250	55250	Gel L211.jpg									Lee Filters	211/1		Roll	1	4	2	$120.00	Roll	T	1	0	0	0	0	0	120	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$85.00			Lee	3	Pound		N	120.00	7573	N	N	0	days	
